Key;Item Type;Publication Year;Author;Title;Journal Name;Conference Name;DOI
MMR3SCM5;journalArticle;2021;"Vernal, S.; Nahas, A.K.; Neto, F.C.; Junior, C.A.P.; Cortez, A.L.; Sabino, E.C.; Luna, E.J.A.";Geoclimatic, demographic and socioeconomic characteristics related to dengue outbreaks in Southeastern Brazil: An annual spatial and spatiotemporal risk model over a 12-year period;Revista do Instituto de Medicina Tropical de Sao Paulo;;10.1590/S1678-9946202163070
NPIY58L5;journalArticle;2021;"Djuikem, C.; Grognard, F.; Wafo, R.T.; Touzeau, S.; Bowong, S.";Modelling coffee leaf rust dynamics to control its spread;Mathematical Modelling of Natural Phenomena;;10.1051/mmnp/2021018
VBNNZTTV;journalArticle;2021;"Voorhoeve, R.; De Rozario, R.; Aangenent, W.; Oomen, T.";Identifying Position-Dependent Mechanical Systems: A Modal Approach Applied to a Flexible Wafer Stage;IEEE Transactions on Control Systems Technology;;10.1109/TCST.2020.2974140
QDP7WRWB;conferencePaper;2021;"Wang, H.; Luo, X.; Ling, L.";Semiparametric spatio-temporal models with unknown and banded autoregressive coefficient matrices;;Mathematical Methods in the Applied Sciences;10.1002/mma.8053
YZQBJJHJ;journalArticle;2021;"Xu, K.; Tan, X.; Fan, B.; Xiao, T.; Jin, X.; Zhu, C.";Dual Extreme Learning Machine Based Online Spatiotemporal Modeling with Adaptive Forgetting Factor;IEEE Access;;10.1109/ACCESS.2021.3075554
4CN5QDCU;journalArticle;2021;"Scholz, J.; Breitwieser, F.; Mandl, P.";Simulating the forest fuel market as a socio-ecological system with spatial agent-based methods: A case study in Carinthia, Austria;Natural Resource Modeling;;10.1111/nrm.12291
GM5TYKX8;journalArticle;2021;"Holst, C.; Neuner, H.";Spatio-temporal models for vibration monitoring of elongated structures using profile laser scans;Remote Sensing;;10.3390/rs13071369
PKTZ9I3F;journalArticle;2021;"Zhang, W.; Yao, R.; Du, X.; Ye, J.";Hybrid Deep Spatio-Temporal Models for Traffic Flow Prediction on Holidays and under Adverse Weather;IEEE Access;;10.1109/ACCESS.2021.3127584
DZESE5GC;journalArticle;2021;"Smyers, E.C.; Urban, J.M.; Dechaine, A.C.; Pfeiffer, D.G.; Crawford, S.R.; Calvin, D.D.";Spatio-Temporal Model for Predicting Spring Hatch of the Spotted Lanternfly (Hemiptera: Fulgoridae);Environmental Entomology;;10.1093/ee/nvaa129
X4BHFF5I;conferencePaper;2021;"Bellinguer, K.; Girard, R.; Bontron, G.; Kariniotakis, G.";SHORT-TERM PHOTOVOLTAIC GENERATION FORECASTING ENHANCED BY SATELLITE DERIVED IRRADIANCE;;IET Conference Proceedings;10.1049/icp.2021.1864
NEVBKJZN;conferencePaper;2021;"Zhang, Y.; Li, X.; Liu, C.; Shuai, B.; Zhu, Y.; Brattoli, B.; Chen, H.; Marsic, I.; Tighe, J.";VidTr: Video Transformer Without Convolutions;;Proceedings of the IEEE International Conference on Computer Vision;10.1109/ICCV48922.2021.01332
ILPUNCQT;conferencePaper;2021;"Prastuti, M.; Aridinanti, L.; Dwiningtyas, W.P.";Spatio-Temporal models with intervention effect for modelling the impact of Covid-19 on the tourism sector in Indonesia;;Journal of Physics: Conference Series;10.1088/1742-6596/1821/1/012044
4JCCSEBG;journalArticle;2021;"Javanbakht, M.; Darvishi Boloorani, A.; Kiavarz, M.; Neisany Samany, N.; Zebardast, L.; Zangiabadi, M.";Spatial-temporal analysis of urban environmental quality of Tehran, Iran;Ecological Indicators;;10.1016/j.ecolind.2020.106901
7DGULSCF;journalArticle;2021;"Do, N.-T.; Kim, S.-H.; Yang, H.-J.; Lee, G.-S.; Yeom, S.";Context-aware emotion recognition in the wild using spatio-temporal and temporal-pyramid models;Sensors;;10.3390/s21072344
C2BSH3ZE;journalArticle;2021;"Trivelli, L.; Borrelli, P.; Cadum, E.; Pisoni, E.; Villani, S.";Spatial-temporal modelling of disease risk accounting for PM2.5 exposure in the province of pavia: An area of the Po valley;International Journal of Environmental Research and Public Health;;10.3390/ijerph18020658
7LGK6R9H;journalArticle;2021;"Zhu, J.; Wang, Q.; Tao, C.; Deng, H.; Zhao, L.; Li, H.";AST-GCN: Attribute-augmented spatiotemporal graph convolutional network for traffic forecasting;IEEE Access;;10.1109/ACCESS.2021.3062114
TQP86ECS;journalArticle;2021;"Kim, W.; Watanabe, H.; Lomoio, S.; Tesco, G.";Spatiotemporal processing of neural cell adhesion molecules 1 and 2 by BACE1 in vivo;Journal of Biological Chemistry;;10.1016/j.jbc.2021.100372
T3UNRHXM;journalArticle;2021;"Ngwira, A.; Kumwenda, F.; Munthali, E.C.S.; Nkolokosa, D.";Spatial temporal distribution of COVID-19 risk during the early phase of the pandemic in Malawi;PeerJ;;10.7717/peerj.11003
MWT8CUPL;journalArticle;2021;"Fernández, D.; Giné-Vázquez, I.; Liu, I.; Yucel, R.; Nai Ruscone, M.; Morena, M.; García, V.G.; Haro, J.M.; Pan, W.; Tyrovolas, S.";Are environmental pollution and biodiversity levels associated to the spread and mortality of COVID-19? A four-month global analysis;Environmental Pollution;;10.1016/j.envpol.2020.116326
DRXMY866;journalArticle;2021;"Zhang, K.; Zhao, X.; Li, X.; You, X.; Zhu, Y.";Network Traffic Prediction via Deep Graph-Sequence Spatiotemporal Modeling Based on Mobile Virtual Reality Technology;Wireless Communications and Mobile Computing;;10.1155/2021/2353875
VIMD2G7W;journalArticle;2021;"Wierzcholski, K.; Miszczak, A.";Estimation of random bio-hydrodynamic lubrication parameters for joints with phospholipid bilayers;Bulletin of the Polish Academy of Sciences: Technical Sciences;;10.24425/bpasts.2021.135834
V6K5M59W;journalArticle;2021;"Gharbieh, M.; Elsawy, H.; Emara, M.; Yang, H.-C.; Alouini, M.-S.";Grant-Free Opportunistic Uplink Transmission in Wireless-Powered IoT: A Spatio-Temporal Model;IEEE Transactions on Communications;;10.1109/TCOMM.2020.3040210
XRE5V5T9;journalArticle;2021;"Alves, J.D.; Chiaravalloti-Neto, F.; Arroyo, L.H.; Arcoverde, M.A.M.; Santos, D.T.; Berra, T.Z.; Alves, L.S.; Ramos, A.C.V.; Campoy, L.T.; Belchior, A.S.; Assis, I.S.; Nunes, C.; Forati, R.C.; Serrano-Gallardo, P.; Arcêncio, R.A.";Bayesian spatio-temporal models for mapping TB mortality risk and its relationship with social inequities in a region from Brazilian Legal Amazon;Transactions of the Royal Society of Tropical Medicine and Hygiene;;10.1093/TRSTMH/TRAA008
K8QUGNSZ;journalArticle;2021;"Alsisi, A.; Eftimie, R.; Trucu, D.";Non-local multiscale approach for the impact of go or grow hypothesis on tumour-viruses interactions;Mathematical Biosciences and Engineering;;10.3934/mbe.2021267
CB8XWE6P;conferencePaper;2021;"Munoz, A.; Zolfaghari, M.; Argus, M.; Brox, T.";Temporal shift GAN for large scale video generation;;Proceedings - 2021 IEEE Winter Conference on Applications of Computer Vision, WACV 2021;10.1109/WACV48630.2021.00322
ALLH8WJ6;journalArticle;2021;"Pampaloni, M.; Sordo-Ward, A.; Bianucci, P.; Gabriel-Martin, I.; Caporali, E.; Garrote, L.";A stochastic procedure for temporal disaggregation of daily rainfall data in SuDS design;Water (Switzerland);;10.3390/w13040403
3LKQ3B5C;conferencePaper;2021;"Becker, D.G.; Woolford, D.G.; Dean, C.B.";Visualization of joint spatio-temporal models via feature recognition with an application to wildland fires;;VISIGRAPP 2021 - Proceedings of the 16th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications;10.5220/0010319602330239
UBD99F7N;conferencePaper;2021;"Wu, W.; He, D.; Lin, T.; Li, F.; Gan, C.; Ding, E.";MVFNet: Multi-View Fusion Network for Efficient Video Recognition;;35th AAAI Conference on Artificial Intelligence, AAAI 2021;10.1609/aaai.v35i4.16401
BRVLJAXD;journalArticle;2021;"Xiong, L.; Zhang, L.; Huang, X.; Yang, X.; Huang, W.; Zeng, H.; Tang, H.";DCAST: A Spatiotemporal Model with DenseNet and GRU Based on Attention Mechanism;Mathematical Problems in Engineering;;10.1155/2021/8867776
CQD9GI2U;journalArticle;2021;"Nnanatu, C.C.; Atilola, G.; Komba, P.; Mavatikua, L.; Moore, Z.; Matanda, D.; Obianwu, O.; Kandala, N.-B.";Evaluating changes in the prevalence of female genital mutilation/cutting among 0-14 years old girls in Nigeria using data from multiple surveys: A novel Bayesian hierarchical spatio-temporal model;PLoS ONE;;10.1371/journal.pone.0246661
TL7PJQDZ;journalArticle;2021;"Burgos, N.; Cardoso, M.J.; Samper-González, J.; Habert, M.-O.; Durrleman, S.; Ourselin, S.; Colliot, O.";Anomaly detection for the individual analysis of brain PET images;Journal of Medical Imaging;;10.1117/1.JMI.8.2.024003
8QAHSY5A;conferencePaper;2021;"Cheng, Y.; Yang, Y.; Chen, H.-B.; Wong, N.; Yu, H.";S3-Net: A fast and lightweight video scene understanding network by single-shot segmentation;;Proceedings - 2021 IEEE Winter Conference on Applications of Computer Vision, WACV 2021;10.1109/WACV48630.2021.00337
LK5BTYT9;journalArticle;2021;"Goldstein, E.; Erinjery, J.J.; Martin, G.; Kasturiratne, A.; Ediriweera, D.S.; de Silva, H.J.; Diggle, P.; Lalloo, D.G.; Murray, K.A.; Iwamura, T.; Habib, A.G.";Integrating human behavior and snake ecology with agent-based models to predict snakebite in high risk landscapes;PLoS Neglected Tropical Diseases;;10.1371/journal.pntd.0009047
AT7UK237;journalArticle;2021;"Martenies, S.E.; Keller, J.P.; WeMott, S.; Kuiper, G.; Ross, Z.; Allshouse, W.B.; Adgate, J.L.; Starling, A.P.; Dabelea, D.; Magzamen, S.";A Spatiotemporal Prediction Model for Black Carbon in the Denver Metropolitan Area, 2009-2020;Environmental Science and Technology;;10.1021/acs.est.0c06451
5CUWBSAZ;journalArticle;2021;"Rerolle, F.; Dantzer, E.; Lover, A.; Marshall, J.M.; Hongvanthong, B.; Sturrock, H.J.W.; Bennett, A.";Spatio-temporal associations between deforestation and malaria incidence in Lao Pdr.;eLife;;10.7554/eLife.56974
H4YXJKPJ;journalArticle;2021;"Thorson, J.T.; Arimitsu, M.L.; Barnett, L.A.K.; Cheng, W.; Eisner, L.B.; Haynie, A.C.; Hermann, A.J.; Holsman, K.; Kimmel, D.G.; Lomas, M.W.; Richar, J.; Siddon, E.C.";Forecasting community reassembly using climate-linked spatio-temporal ecosystem models;Ecography;;10.1111/ecog.05471
EILM3BVJ;conferencePaper;2021;"Yoon, H.-J.; Kim, H.; Shrestha, K.; Hovakimyan, N.; Voulgaris, P.";Estimation and Planning of Exploration Over Grid Map Using A Spatiotemporal Model with Incomplete State Observations;;CCTA 2021 - 5th IEEE Conference on Control Technology and Applications;10.1109/CCTA48906.2021.9658789
DNBYZ2TE;journalArticle;2021;"Zhu, K.; Liu, J.; Song, X.; Wang, W.; Chen, H.";Refining Sparse Cell-ID Trajectory of Public Service Vehicles by Spatiotemporal Modelling;Journal of Advanced Transportation;;10.1155/2021/1586010
8SQ3Q6K9;journalArticle;2021;"Legros, Q.; Tachella, J.; Tobin, R.; McCarthy, A.; Meignen, S.; Buller, G.S.; Altmann, Y.; McLaughlin, S.; Davies, M.E.";Robust 3D Reconstruction of Dynamic Scenes from Single-Photon Lidar Using Beta-Divergences;IEEE Transactions on Image Processing;;10.1109/TIP.2020.3046882
KXX2E534;journalArticle;2021;"Ibrahim, M.R.; Haworth, J.; Lipani, A.; Aslam, N.; Cheng, T.; Christie, N.";Variational-LSTM autoencoder to forecast the spread of coronavirus across the globe;PLoS ONE;;10.1371/journal.pone.0246120
ZDDZL752;journalArticle;2021;"Johnson, O.; Gatheral, T.; Knight, J.; Giorgi, E.";A modelling framework for developing early warning systems of COPD emergency admissions;Spatial and Spatio-temporal Epidemiology;;10.1016/j.sste.2020.100392
M3T46Z2Q;journalArticle;2021;"Weigel, B.; Mäkinen, J.; Kallasvuo, M.; Vanhatalo, J.";Exposing changing phenology of fish larvae by modeling climate effects on temporal early life-stage shifts;Marine Ecology Progress Series;;10.3354/meps13676
5ZZLNRY9;journalArticle;2021;"Zhang, J.-S.; Gui, Z.-H.; Zou, Z.-Y.; Yang, B.-Y.; Ma, J.; Jing, J.; Wang, H.-J.; Luo, J.-Y.; Zhang, X.; Luo, C.-Y.; Wang, H.; Zhao, H.-P.; Pan, D.-H.; Bao, W.-W.; Guo, Y.-M.; Ma, Y.-H.; Dong, G.-H.; Chen, Y.-J.";Long-term exposure to ambient air pollution and metabolic syndrome in children and adolescents: A national cross-sectional study in China;Environment International;;10.1016/j.envint.2021.106383
P845NARV;journalArticle;2021;"Lyu, Q.; Neph, R.; O’Connor, D.; Ruan, D.; Boucher, S.; Sheng, K.";ROAD: ROtational direct Aperture optimization with a Decoupled ring-collimator for FLASH radiotherapy;Physics in Medicine and Biology;;10.1088/1361-6560/abcbd0
HNX27TND;journalArticle;2021;"Zhong, Y.; Mao, G.; Ge, X.; Zheng, F.-C.";Spatio-temporal Modeling for Massive and Sporadic Access;IEEE Journal on Selected Areas in Communications;;10.1109/JSAC.2020.3018776
RAWJIXMZ;journalArticle;2021;"Freshwater, C.; Anderson, S.C.; Beacham, T.D.; Luedke, W.; Wor, C.; King, J.";An integrated model of seasonal changes in stock composition and abundance with an application to Chinook salmon;PeerJ;;10.7717/peerj.11163
J5ETAXI3;journalArticle;2021;"Agoua, X.G.; Girard, R.; Kariniotakis, G.";Photovoltaic power forecasting: Assessment of the impact of multiple sources of spatio-temporal data on forecast accuracy;Energies;;10.3390/en14051432
SMYR9QHV;journalArticle;2021;"Jalilian, A.; Mateu, J.";A hierarchical spatio-temporal model to analyze relative risk variations of COVID-19: a focus on Spain, Italy and Germany;Stochastic Environmental Research and Risk Assessment;;10.1007/s00477-021-02003-2
8KR8N9QM;journalArticle;2021;"Tayebzadeh Moghadam, N.; Abbaspour, K.C.; Malekmohammadi, B.; Schirmer, M.; Yavari, A.R.";Spatiotemporal Modelling of Water Balance Components in Response to Climate and Landuse Changes in a Heterogeneous Mountainous Catchment;Water Resources Management;;10.1007/s11269-020-02735-w
XIGN3G4L;journalArticle;2021;"Hautekiet, P.; Nawrot, T.S.; Janssen, B.G.; Martens, D.S.; De Clercq, E.M.; Dadvand, P.; Plusquin, M.; Bijnens, E.M.; Saenen, N.D.";Child buccal telomere length and mitochondrial DNA content as biomolecular markers of ageing in association with air pollution;Environment International;;10.1016/j.envint.2020.106332
